codigo;descricao;unidade_medida;custo;descricao_nbr;codigo_nbr
98;"ADAPTADOR PVC SOLDAVEL, COM FLANGE E ANEL DE VEDACAO, 40 MM X 1 1/4"", PARA CAIXA D'AGUA";UN;"32,07";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
99;"ADAPTADOR PVC SOLDAVEL, COM FLANGE E ANEL DE VEDACAO, 50 MM X 1 1/2"", PARA CAIXA D'AGUA";UN;"30,31";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
100;"ADAPTADOR PVC SOLDAVEL, COM FLANGES E ANEL DE VEDACAO, 60 MM X 2"", PARA CAIXA D' AGUA";UN;"52,95";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
75;"ADAPTADOR PVC SOLDAVEL, COM FLANGES LIVRES, 110 MM X 4"", PARA CAIXA D' AGUA";UN;"308,74";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
83;"ADAPTADOR PVC SOLDAVEL, COM FLANGES LIVRES, 75 MM X 2  1/2"", PARA CAIXA D' AGUA";UN;"246,83";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
74;"ADAPTADOR PVC SOLDAVEL, COM FLANGES LIVRES, 85 MM X 3"", PARA CAIXA D' AGUA";UN;"352,89";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
106;"ADAPTADOR PVC SOLDAVEL, LONGO, COM FLANGE LIVRE,  110 MM X 4"", PARA CAIXA D' AGUA";UN;"446,25";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
88;"ADAPTADOR PVC SOLDAVEL, LONGO, COM FLANGE LIVRE,  32 MM X 1"", PARA CAIXA D' AGUA";UN;"12,54";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
82;"ADAPTADOR PVC SOLDAVEL, LONGO, COM FLANGE LIVRE,  75 MM X 2 1/2"", PARA CAIXA D' AGUA";UN;"234,83";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
105;"ADAPTADOR PVC SOLDAVEL, LONGO, COM FLANGE LIVRE,  85 MM X 3"", PARA CAIXA D' AGUA";UN;"332,76";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo de solda
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 26 00 00 00
"
60;"ADAPTADOR PVC, COM REGISTRO, PARA PEAD, 20 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;"5,98";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
72;"ADAPTADOR PVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 1 1/2"", PARA CAIXA D'AGUA";UN;"58,13";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo do tipo rosca
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 34 00 00 00
"
67;"ADAPTADOR PVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 1/2"", PARA CAIXA D' AGUA";UN;"18,79";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo do tipo rosca
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 34 00 00 00
"
71;"ADAPTADOR PVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 1"", PARA CAIXA D' AGUA";UN;"35,9";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo do tipo rosca
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 34 00 00 00
"
73;"ADAPTADOR PVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 3/4"", PARA CAIXA D' AGUA";UN;"17,98";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
Flange de tubo do tipo rosca
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
2C 14 64 34 00 00 00
"
37997;"ADAPTADOR, CPVC, SOLDAVEL, 15 MM, PARA AGUA QUENTE";UN;"17,05";"PoIicloreto de vinila clorado (CPVC)
Diâmetro externo
Adaptadores para tubulações
";"0M 20 60 07 18 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
37998;"ADAPTADOR, CPVC, SOLDAVEL, 22 MM, PARA AGUA QUENTE";UN;"22,82";"PoIicloreto de vinila clorado (CPVC)
Diâmetro externo
Adaptadores para tubulações
";"0M 20 60 07 18 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
10899;"ADAPTADOR, EM LATAO, ENGATE RAPIDO 2 1/2"" X ROSCA INTERNA 5 FIOS 2 1/2"",  PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO";UN;"110,61";"Latões
Diâmetro externo
Adaptadores para tubulações
";"0M 20 20 05 01 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
10900;"ADAPTADOR, EM LATAO, ENGATE RAPIDO1 1/2"" X ROSCA INTERNA 5 FIOS 2 1/2"",  PARA INSTALACAO PREDIAL DE COMBATE A INCENDIO";UN;"86,57";"Latões
Diâmetro externo
Adaptadores para tubulações
";"0M 20 20 05 01 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
46;"ADAPTADOR, PVC PBA,  BOLSA/ROSCA, JE, DN 75 / DE  85 MM";UN;"56,84";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
47;"ADAPTADOR, PVC PBA, BOLSA/ROSCA, JE, DN 100 / DE 110 MM";UN;"97,19";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
48;"ADAPTADOR, PVC PBA, BOLSA/ROSCA, JE, DN 50 / DE 60 MM";UN;"25,35";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
52;"ADAPTADOR, PVC PBA, PONTA/ROSCA, JE, DN 50 / DE  60 MM";UN;"19,26";"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
43;"ADAPTADOR, PVC PBA, PONTA/ROSCA, JE, DN 75 / DE  85 MM";UN;65;"Cloreto de polivinil (PVC)
Diâmetro externo
Adaptadores para tubulações
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
2C 14 66 00 00 00 00
"
39719;"ADESIVO / COLA DE CONTATO LIQUIDO, A BASE DE RESINAS, PARA COLAGEM DE ESPUMA PARA ISOLAMENTO TERMICO FLEXIVEL";L     ;"180,14";"Colas de contato
";"2C 92 18 10 14 00 00
"
3410;ADESIVO / COLA PARA EPS (ISOPOR) E OUTROS MATERIAIS;KG    ;"40,52";"Colas para poliestireno
";"2C 92 18 10 22 00 00
"
4791;ADESIVO ACRILICO DE BASE AQUOSA / COLA DE CONTATO;KG    ;"49,33";"Colas de contato
";"2C 92 18 10 14 00 00
"
157;"ADESIVO ESTRUTURAL A BASE DE RESINA EPOXI PARA INJECAO EM TRINCAS, BICOMPONENTE, BAIXA VISCOSIDADE";KG    ;"137,38";"Epoxi
Adesivos de base epóxi
";"0M 20 60 07 03 00 00
2C 92 18 10 02 00 00
"
156;"ADESIVO ESTRUTURAL A BASE DE RESINA EPOXI, BICOMPONENTE, FLUIDO";KG    ;"48,91";"Epoxi
Adesivos de base epóxi
";"0M 20 60 07 03 00 00
2C 92 18 10 02 00 00
"
131;"ADESIVO ESTRUTURAL A BASE DE RESINA EPOXI, BICOMPONENTE, PASTOSO (TIXOTROPICO)";KG    ;"41,83";"Epoxi
Adesivos de base epóxi
";"0M 20 60 07 03 00 00
2C 92 18 10 02 00 00
"
21114;"ADESIVO PARA TUBOS CPVC, *75* G";UN;"35,51";"Massa
Adesivos, resinas e colas
";"0P 50 95 01 00 00 00
2C 92 18 10 00 00 00
"
119;"ADESIVO PLASTICO PARA PVC, BISNAGA COM 75 GR";UN;9;"Massa
Adesivos, resinas e colas
";"0P 50 95 01 00 00 00
2C 92 18 10 00 00 00
"
122;"ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR";UN;"69,25";"Massa
Adesivos, resinas e colas
";"0P 50 95 01 00 00 00
2C 92 18 10 00 00 00
"
20080;"ADESIVO PLASTICO PARA PVC, FRASCO COM 175 GR";UN;"22,6";"Massa
Adesivos, resinas e colas
";"0P 50 95 01 00 00 00
2C 92 18 10 00 00 00
"
124;"ADITIVO ACELERADOR DE PEGA E ENDURECIMENTO PARA ARGAMASSAS E CONCRETOS, LIQUIDO E ISENTO DE CLORETOS";L     ;"16,13";"Epoxi
Aditivo cimentício acelerador de pega
";"0M 20 60 07 03 00 00
2C 92 10 06 18 00 00
"
7334;ADITIVO ADESIVO LIQUIDO PARA ARGAMASSAS DE REVESTIMENTOS CIMENTICIOS;L     ;"13,4";"Aditivo cimentício adesivo
";"2C 92 10 06 42 00 00
"
123;"ADITIVO IMPERMEABILIZANTE DE PEGA NORMAL PARA ARGAMASSAS E CONCRETOS SEM ARMACAO, LIQUIDO E ISENTO DE CLORETOS";L     ;"6,6";"Aditivo cimentício impermeabilizante
";"2C 92 10 06 22 00 00
"
127;"ADITIVO IMPERMEABILIZANTE DE PEGA ULTRARRAPIDA, LIQUIDO E ISENTO DE CLORETOS";L     ;"15,75";"Aditivo cimentício impermeabilizante
";"2C 92 10 06 22 00 00
"
41373;ADITIVO LIQUIDO IMPERMEABILIZANTE CRISTALIZANTE;L     ;"21,95";"Aditivo cimentício impermeabilizante
";"2C 92 10 06 22 00 00
"
133;"ADITIVO LIQUIDO INCORPORADOR DE AR PARA CONCRETO E ARGAMASSA, LIQUIDO E ISENTO DE CLORETOS";L     ;"6,54";"Aditivo cimentício incorporador de ar
";"2C 92 10 06 10 00 00
"
43617;"ADITIVO PLASTIFICANTE E ESTABILIZADOR PARA ARGAMASSAS DE ASSENTAMENTO E REBOCO, LIQUIDO E ISENTO DE CLORETOS";L     ;"7,31";"Aditivo cimentício plastificante
";"2C 92 10 06 02 00 00
"
132;"ADITIVO PLASTIFICANTE RETARDADOR DE PEGA E REDUTOR DE AGUA PARA CONCRETO, LIQUIDO E ISENTO DE CLORETOS";L     ;"6,78";"Aditivo cimentício plastificante
";"2C 92 10 06 02 00 00
"
43618;"ADITIVO SUPERPLASTIFICANTE DE PEGA NORMAL PARA CONCRETO, LIQUIDO E ISENTO DE CLORETOS";KG    ;"17,08";"Aditivo cimentício plastificante
";"2C 92 10 06 02 00 00
"
37476;"ADUELA/ GALERIA PRE-MOLDADA DE CONCRETO ARMADO, SECAO QUADRADA INTERNA DE 1,50 X 1,50 M (L X A), MISULA DE 20 X 20 CM, C = 1,00 M, ESPESSURA MIN = 15 CM, TB-45 E FCK DO CONCRETO = 30 MPA";UN;"3.677,14";"Concreto pré-moldado
Dimensões de Área
Resistencia compressiva
Galeria
";"0P 50 40 00 00 00 00
0P 60 40 08 00 00 00
2C 02 22 18 02 00 00
"
37478;"ADUELA/ GALERIA PRE-MOLDADA DE CONCRETO ARMADO, SECAO RETANGULAR INTERNA DE 2,00 X 2,00 M (L X A), MISULA DE 20 X 20 CM, C = 1,00 M, ESPESSURA MIN = 15 CM, TB-45 E FCK DO CONCRETO = 30 MPA";UN;"4.605,71";"Concreto pré-moldado
Dimensões de Área
Resistencia compressiva
Galeria
";"0P 50 40 00 00 00 00
0P 60 40 08 00 00 00
2C 02 22 18 02 00 00
"
37477;"ADUELA/ GALERIA PRE-MOLDADA DE CONCRETO ARMADO, SECAO RETANGULAR INTERNA DE 2,50 X 2,50 M (L X A), MISULA DE 20 X 20 CM, C = 1,00 M, ESPESSURA MIN = 15 CM, TB-45 E FCK DO CONCRETO = 30 MPA";UN;"6.239,99";"Concreto pré-moldado
Dimensões de Área
Resistencia compressiva
Galeria
";"0P 50 40 00 00 00 00
0P 60 40 08 00 00 00
2C 02 22 18 02 00 00
"
37479;"ADUELA/ GALERIA PRE-MOLDADA DE CONCRETO ARMADO, SECAO RETANGULAR INTERNA DE 3,00 X 3,00 M (L X A), MISULA DE 20 X 20 CM, C = 1.00 M, ESPESSURA MIN = 20 CM, TB-45 E FCK DO CONCRETO = 30 MPA";UN;"7.400,71";"Concreto pré-moldado
Dimensões de Área
Resistencia compressiva
Galeria
";"0P 50 40 00 00 00 00
0P 60 40 08 00 00 00
2C 02 22 18 02 00 00
"
42409;"AGENTE DE CURA, PROTETOR DA EVAPORACAO DA AGUA DE HIDRATACAO DO CONCRETO";KG    ;"10,75";"Equipamentos e acessórios para telhados
";"2C 06 06 14 00 00 00
"
40553;"AGREGADO RECICLADO, TIPO RACHAO RECICLADO CINZA, CLASSE A";M3    ;"48,5";"Areia
Areias
";"0M 20 10 01 50 05 00
2C 92 02 02 00 00 00
"
6114;AJUDANTE DE ARMADOR (HORISTA);H     ;"17,42";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
40912;AJUDANTE DE ARMADOR (MENSALISTA);MES   ;"3.062,19";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
247;AJUDANTE DE ELETRICISTA (HORISTA);H     ;"18,76";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
40919;AJUDANTE DE ELETRICISTA (MENSALISTA);MES   ;"3.298,60";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
40984;AJUDANTE DE ESTRUTURAS METALICAS (MENSALISTA);MES   ;"3.297,75";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
44499;AJUDANTE DE ESTRUTURAS METALICAS HORISTA;H     ;"18,76";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
248;AJUDANTE DE OPERACAO EM GERAL (HORISTA);H     ;"20,26";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
41086;AJUDANTE DE OPERACAO EM GERAL (MENSALISTA);MES   ;"3.560,15";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
34466;AJUDANTE DE PINTOR (HORISTA);H     ;"18,94";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
41083;AJUDANTE DE PINTOR (MENSALISTA);MES   ;"3.327,19";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
252;AJUDANTE DE SERRALHEIRO (HORISTA);H     ;"18,76";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
40909;AJUDANTE DE SERRALHEIRO (MENSALISTA);MES   ;"3.298,60";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
242;AJUDANTE ESPECIALIZADO (HORISTA);H     ;"18,64";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
41085;AJUDANTE ESPECIALIZADO (MENSALISTA);MES   ;"3.274,08";"Meio-oficial, ajudante ou servente
";"2N 20 14 08 00 00 00
"
427;"ALCA PREFORMADA DE CONTRA POSTE, EM ACO GALVANIZADO, PARA CABO 3/16"", COMPRIMENTO *860* MM";UN;"11,01";"Ferro
Zinco
Fixação
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
1S 70 35 06 00 00 00
"
417;"ALCA PREFORMADA DE DISTRIBUICAO, EM ACO GALVANIZADO, PARA CABO DE ALUMINIO DIAMETRO 16 A 25 MM";UN;"5,19";"Ferro
Zinco
Fixação
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
1S 70 35 06 00 00 00
"
11273;"ALCA PREFORMADA DE DISTRIBUICAO, EM ACO GALVANIZADO, PARA CONDUTORES DE ALUMINIO AWG 1/0 (CAA 6/1 OU CA 7 FIOS)";UN;"16,11";"Ferro
Zinco
Fixação
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
1S 70 35 06 00 00 00
"
11272;"ALCA PREFORMADA DE DISTRIBUICAO, EM ACO GALVANIZADO, PARA CONDUTORES DE ALUMINIO AWG 2 (CAA 6/1 OU CA 7 FIOS)";UN;"9,72";"Ferro
Zinco
Fixação
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
1S 70 35 06 00 00 00
"
11275;"ALCA PREFORMADA DE SERVICO, EM ACO GALVANIZADO, PARA CONDUTORES DE ALUMINIO AWG 4 (CAA 6/1)";UN;"3,9";"Ferro
Zinco
Fixação
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
1S 70 35 06 00 00 00
"
11274;"ALCA PREFORMADA DE SERVICO, EM ACO GALVANIZADO, PARA CONDUTORES DE ALUMINIO AWG 6 (CAA 6/1)";UN;"2,97";"Ferro
Zinco
Fixação
";"0M 10 10 29 00 00 00
0M 10 10 37 00 00 00
1S 70 35 06 00 00 00
"
38470;ALICATE DE CORTE DIAGONAL 6 " COM ISOLAMENTO;UN;"63,77";"Alicates de corte
";"2Q 42 02 02 10 00 00
"
38547;"ALICATE DE CRIMPAR RJ11, RJ12 E RJ45";UN;"174,02";"Alicates
";"2Q 42 02 02 22 00 00
"
38469;ALICATE DE PRESSAO PARA SOLDA DE CHAPA 18 ";UN;"187,11";"Alicates
";"2Q 42 02 02 22 00 00
"
38467;"ALICATE DE PRESSAO 11 "" PARA SOLDA, TIPO C";UN;"105,28";"Alicates
";"2Q 42 02 02 22 00 00
"
38468;"ALICATE DE PRESSAO 11 "" PARA SOLDA, TIPO U";UN;"115,85";"Alicates
";"2Q 42 02 02 22 00 00
"
38471;"ALICATE PARA ANEIS DE PISTAO, CAPACIDADE 50 A 100 MM";UN;"150,45";"Alicates
";"2Q 42 02 02 22 00 00
"
37370;ALIMENTACAO - HORISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES);H     ;"3,98";"Abastecimento
";"1S 70 20 01 00 00 00
"
40862;ALIMENTACAO - MENSALISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES);MES   ;"750,31";"Abastecimento
";"1S 70 20 01 00 00 00
"
10658;"ALISADORA DE CONCRETO COM MOTOR A GASOLINA DE 5,5 HP, PESO COM MOTOR DE 78 KG, 4 PAS";UN;"8.364,50";"Desempenadeiras/acabadoras
";"2Q 58 10 06 34 18 00
"
253;ALMOXARIFE (HORISTA);H     ;"28,99";"Funções administrativas
";"2N 32 02 00 00 00 00
"
40809;ALMOXARIFE (MENSALISTA);MES   ;"5.090,87";"Funções administrativas
";"2N 32 02 00 00 00 00
"
42428;"ALONGADOR COM TRES ALTURAS, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI";UN;"2.251,00";"Equipamentos para exercícios físicos
";"2C 70 06 00 00 00 00
"
583;ALUMINIO ANODIZADO;KG    ;"40,25";"Alumínio
";"0M 10 10 17 00 00 00
"
301;"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 100 MM (NBR 5688)";UN;"3,45";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
296;"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688)";UN;"1,95";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
297;"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 75 MM (NBR 5688)";UN;"2,86";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
299;"ANEL BORRACHA, DN 100 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL";UN;"4,05";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
300;"ANEL BORRACHA, DN 150 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL";UN;14;"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
20085;"ANEL BORRACHA, DN 50 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL";UN;"2,56";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
298;"ANEL BORRACHA, DN 75 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL";UN;"3,11";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
311;"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 100 MM (NBR 7665)";UN;"11,55";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
318;"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 150 MM (NBR 7665)";UN;"23,26";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
319;"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 200 MM (NBR 7665)";UN;"36,47";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
303;"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 100 MM (NBR 7362)";UN;"3,82";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
305;"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 150 MM (NBR 7362)";UN;"12,02";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
306;"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 200 MM (NBR 7362)";UN;"18,23";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
307;"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 250 MM (NBR 7362)";UN;"46,07";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
309;"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 350 MM (NBR 7362)";UN;"75,46";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
310;"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 400 MM (NBR 7362)";UN;"104,59";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
328;"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 100 MM, PARA REDE AGUA";UN;"9,14";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
325;"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 50 MM, PARA REDE AGUA";UN;"2,7";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
20326;"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 60 MM, PARA REDE AGUA";UN;"4,93";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
329;"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 75 MM, PARA REDE AGUA";UN;"7,64";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
308;"ANEL BORRACHA, PARA TUBO, PVC REDE COLETOR ESGOTO, DN 300 MM (NBR 7362)";UN;"102,81";"Borrachas
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
"
39642;"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/2"" (NBR 15715)";UN;"3,39";"Borrachas
Diâmetro externo
Produtos para instalações elétricas e iluminação
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 82 00 00 00 00 00
"
39641;"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/4"" (NBR 15715)";UN;"2,97";"Borrachas
Diâmetro externo
Produtos para instalações elétricas e iluminação
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 82 00 00 00 00 00
"
39643;"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 2"" (NBR 15715)";UN;"3,98";"Borrachas
Diâmetro externo
Produtos para instalações elétricas e iluminação
";"0M 20 60 09 00 00 00
0P 50 40 07 00 00 00
2C 82 00 00 00 00 00
"
